kV,mA,BarCode,XraysOn,HVLFilter(mm),Filter,FilterReady,HVLReady,N,Current1(pA),Current2(pA),P(kPa),T(MC),T(Air),T(SC),H(%),Comment,,,,Filter,This is the beam identifier. Need this as part of main ID stuff in DB,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,22,7426,-63.08,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,23,7427,-63.08,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,24,7426,-63.08,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,25,7426,-63.07,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,26,7427,-63.08,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,27,7427,-63.09,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,28,7427,-63.08,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,29,7426,-63.08,100.914,23.015966,23.165158,23.232939,45.692569,QA chamber measurement set 1,,,,,,,,,
200,15,NXD,TRUE,0,NXD200,TRUE,TRUE,30,7426,-63.08,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,1,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,2,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,3,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,4,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,5,1963,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,6,1962,-16.3,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,7,1962,-16.3,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,8,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,9,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,10,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,11,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,12,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,13,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,14,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,15,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,16,1962,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,17,1962,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,18,1962,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,19,1962,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,20,1963,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,21,1963,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,22,1963,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,23,1963,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,24,1963,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,25,1962,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,26,1962,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,27,1963,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,28,1962,-16.31,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,29,1962,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
120,20,NXE,TRUE,0,NXE120,TRUE,TRUE,30,1963,-16.32,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,1,2959,-25.66,100.912,23.007848,23.167051,23.235423,45.698509,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,2,2959,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,3,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,4,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,5,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,6,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,7,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,8,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,9,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,10,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,11,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,12,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,13,2959,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,14,2959,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,15,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,16,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,17,2957,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,18,2957,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,19,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,20,2957,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,21,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,22,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,23,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,24,2960,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,25,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,26,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,27,2958,-25.65,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,28,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,29,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
140,20,NXE,TRUE,0,NXE140,TRUE,TRUE,30,2958,-25.66,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,1,3522,-31.13,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,2,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,3,3521,-31.13,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,4,3521,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,5,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,6,3522,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,7,3522,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,8,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,9,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,10,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,11,3521,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,12,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,13,3522,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,14,3522,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,15,3521,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,16,3522,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,17,3521,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,18,3521,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,19,3521,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,20,3521,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,21,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,22,3522,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,23,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,24,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,25,3522,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,26,3522,-31.11,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,27,3520,-31.12,100.914,23.006623,23.167159,23.239891,45.75991,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,28,3521,-31.12,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,29,3521,-31.12,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
150,20,NXE,TRUE,0,NXE150,TRUE,TRUE,30,3523,-31.11,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,1,5190,-49.21,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,2,5189,-49.2,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,3,5190,-49.2,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,4,5190,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,5,5191,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,6,5190,-49.2,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,7,5191,-49.2,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,8,5190,-49.2,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,9,5192,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,10,5190,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,11,5192,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,12,5190,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,13,5190,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,14,5190,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,15,5190,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,16,5191,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,17,5191,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,18,5190,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,19,5190,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,20,5189,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,21,5191,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,22,5191,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,23,5191,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,24,5191,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,25,5191,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,26,5191,-49.19,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,27,5191,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,28,5191,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,29,5191,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
200,14.9,NXE,TRUE,0,NXE200,TRUE,TRUE,30,5190,-49.18,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,1,6756,-67,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,2,6758,-67.01,100.911,23.005829,23.172818,23.24346,45.796171,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,3,6754,-67.01,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,4,6757,-67.19,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,5,6756,-66.85,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,6,6758,-67,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,7,6757,-67,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,8,6756,-67.01,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,9,6756,-67.01,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,10,6756,-67.15,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,11,6756,-67.02,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,12,6757,-67.2,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,13,6757,-67.01,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,14,6758,-67.01,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,15,6758,-67.02,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,16,6757,-67.02,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,17,6757,-67.01,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,18,6757,-67.02,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,19,6757,-67.02,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,20,6756,-67.18,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,21,6758,-67.02,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,22,6757,-67.03,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,23,6757,-67.03,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,24,6757,-67.17,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,25,6758,-67.03,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,26,6757,-67.03,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,27,6758,-67.03,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,28,6756,-67.24,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,29,6756,-67.04,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
250,12,NXE,TRUE,0,NXE250,TRUE,TRUE,30,6757,-67.04,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
140,16.9,NXF,TRUE,0,NXF140,TRUE,TRUE,1,1495,-13.4,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
140,16.9,NXF,TRUE,0,NXF140,TRUE,TRUE,2,1495,-13.4,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
140,16.9,NXF,TRUE,0,NXF140,TRUE,TRUE,3,1494,-13.4,100.907,23.008095,23.175394,23.245871,45.815393,QA chamber measurement set 1,,,,,,,,,
